Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	
0.89	 0.381	 -0.678	 -0.99	 0.37757	 -0.671902	 -0.974366	 0.37435	 -0.665827	 -0.958678	 0.371213	 -0.6598	 -0.942955	 0.367857	 -0.653724	 -0.927298	 0.364352	 -0.647573	 -0.911701	 1.63727	 1.63721	 1.63725	 1.63708	 1.63723	 
0.9	 0.381	 -0.678	 -0.99	 0.377784	 -0.67182	 -0.974343	 0.374385	 -0.665833	 -0.95865	 0.371022	 -0.659841	 -0.942952	 0.367786	 -0.653704	 -0.927283	 0.364524	 -0.647556	 -0.911624	 1.63856	 1.63853	 1.63853	 1.63846	 1.63844	 
0.91	 0.381	 -0.678	 -0.99	 0.377849	 -0.671889	 -0.974293	 0.374449	 -0.665828	 -0.958619	 0.370905	 -0.659774	 -0.942974	 0.367653	 -0.653682	 -0.92728	 0.364643	 -0.647578	 -0.911542	 1.63994	 1.6399	 1.63994	 1.63987	 1.64002	 
0.92	 0.381	 -0.678	 -0.99	 0.377762	 -0.672	 -0.97426	 0.374405	 -0.66583	 -0.95861	 0.371001	 -0.659681	 -0.942963	 0.367725	 -0.653653	 -0.927242	 0.364535	 -0.647615	 -0.911506	 1.64111	 1.64108	 1.64108	 1.641	 1.64106	 
0.93	 0.381	 -0.678	 -0.99	 0.377598	 -0.671974	 -0.974296	 0.374334	 -0.665852	 -0.958599	 0.371202	 -0.659673	 -0.942899	 0.367875	 -0.653603	 -0.927196	 0.364342	 -0.647628	 -0.911501	 1.64228	 1.64225	 1.64226	 1.64222	 1.64225	 
0.94	 0.381	 -0.678	 -0.99	 0.377497	 -0.671885	 -0.974345	 0.374355	 -0.665825	 -0.958592	 0.37125	 -0.659742	 -0.942841	 0.367833	 -0.653634	 -0.927165	 0.364317	 -0.647557	 -0.911498	 1.64334	 1.64331	 1.64328	 1.64323	 1.64327	 
0.95	 0.381	 -0.678	 -0.99	 0.37766	 -0.671844	 -0.974319	 0.37439	 -0.665776	 -0.95859	 0.371072	 -0.659792	 -0.942839	 0.367729	 -0.653692	 -0.927138	 0.364447	 -0.647463	 -0.911475	 1.64414	 1.6441	 1.64411	 1.644	 1.644	 
0.96	 0.381	 -0.678	 -0.99	 0.377903	 -0.671854	 -0.974258	 0.374404	 -0.665801	 -0.958565	 0.370902	 -0.659766	 -0.942865	 0.367717	 -0.653643	 -0.927133	 0.364579	 -0.647479	 -0.911407	 1.64522	 1.64518	 1.64513	 1.6451	 1.64507	 
0.97	 0.381	 -0.678	 -0.99	 0.377835	 -0.671926	 -0.974236	 0.374417	 -0.665832	 -0.958533	 0.370938	 -0.659671	 -0.942869	 0.367694	 -0.653562	 -0.927136	 0.364569	 -0.647547	 -0.911342	 1.64629	 1.64623	 1.64627	 1.64611	 1.64625	 
0.98	 0.381	 -0.678	 -0.99	 0.377587	 -0.671995	 -0.974251	 0.374384	 -0.6658	 -0.958532	 0.371136	 -0.659605	 -0.942822	 0.367748	 -0.653565	 -0.927082	 0.364405	 -0.647548	 -0.911323	 1.64769	 1.64766	 1.64767	 1.6476	 1.64759	 
0.99	 0.381	 -0.678	 -0.99	 0.377513	 -0.671923	 -0.974281	 0.374314	 -0.665778	 -0.958528	 0.37125	 -0.65965	 -0.942741	 0.367877	 -0.653571	 -0.926999	 0.364275	 -0.647481	 -0.911311	 1.64959	 1.64955	 1.6496	 1.64954	 1.6497	 
1	 0.381	 -0.678	 -0.99	 0.377614	 -0.671805	 -0.974291	 0.374332	 -0.665787	 -0.958491	 0.371126	 -0.659741	 -0.942686	 0.367788	 -0.653565	 -0.926959	 0.36433	 -0.647402	 -0.911252	 1.65165	 1.65161	 1.65165	 1.65157	 1.65167	 
1.01	 0.381	 -0.678	 -0.99	 0.377789	 -0.671821	 -0.97423	 0.374437	 -0.665757	 -0.958446	 0.370947	 -0.659732	 -0.942676	 0.367644	 -0.653579	 -0.926915	 0.364549	 -0.647348	 -0.911142	 1.65405	 1.65403	 1.65406	 1.65404	 1.65407	 
1.02	 0.381	 -0.678	 -0.99	 0.377873	 -0.671908	 -0.974162	 0.374388	 -0.665754	 -0.958422	 0.370842	 -0.65964	 -0.942681	 0.367626	 -0.653549	 -0.926861	 0.364545	 -0.647407	 -0.911032	 1.65658	 1.65654	 1.65654	 1.6565	 1.65657	 
1.03	 0.381	 -0.678	 -0.99	 0.37773	 -0.671935	 -0.974164	 0.374345	 -0.665782	 -0.958386	 0.37102	 -0.659558	 -0.942624	 0.36775	 -0.653462	 -0.926801	 0.364412	 -0.647487	 -0.910945	 1.65882	 1.65878	 1.65879	 1.65868	 1.6587	 
1.04	 0.381	 -0.678	 -0.99	 0.37747	 -0.671927	 -0.974207	 0.374333	 -0.665761	 -0.958367	 0.371202	 -0.659564	 -0.942539	 0.367755	 -0.65347	 -0.926736	 0.364252	 -0.647437	 -0.910922	 1.66106	 1.66102	 1.66099	 1.66095	 1.66091	 
1.05	 0.381	 -0.678	 -0.99	 0.377509	 -0.671864	 -0.97421	 0.374327	 -0.665723	 -0.958356	 0.371196	 -0.659644	 -0.942469	 0.367786	 -0.653523	 -0.926657	 0.364258	 -0.647311	 -0.910905	 1.66286	 1.66279	 1.66281	 1.66265	 1.66279	 
1.06	 0.381	 -0.678	 -0.99	 0.377752	 -0.671771	 -0.974184	 0.374332	 -0.665733	 -0.958331	 0.370976	 -0.659699	 -0.942462	 0.367718	 -0.6535	 -0.926638	 0.364391	 -0.647267	 -0.91084	 1.66426	 1.66422	 1.66423	 1.66411	 1.66413	 
1.07	 0.381	 -0.678	 -0.99	 0.377853	 -0.671811	 -0.974139	 0.374402	 -0.665731	 -0.958299	 0.370824	 -0.659641	 -0.942491	 0.36757	 -0.653475	 -0.926643	 0.36454	 -0.647313	 -0.910748	 1.66556	 1.6655	 1.66553	 1.66545	 1.66558	 
1.08	 0.381	 -0.678	 -0.99	 0.377787	 -0.671938	 -0.974097	 0.374412	 -0.665713	 -0.95829	 0.370932	 -0.659524	 -0.942493	 0.36764	 -0.653456	 -0.926609	 0.364509	 -0.647364	 -0.9107	 1.66643	 1.66638	 1.66641	 1.66629	 1.66643	 
1.09	 0.381	 -0.678	 -0.99	 0.377609	 -0.67195	 -0.974124	 0.374303	 -0.665749	 -0.958287	 0.371118	 -0.659502	 -0.942445	 0.367788	 -0.6534	 -0.926575	 0.364277	 -0.647385	 -0.910712	 1.66722	 1.66719	 1.66721	 1.66717	 1.66716	 
1.1	 0.381	 -0.678	 -0.99	 0.377465	 -0.671861	 -0.974182	 0.374316	 -0.665747	 -0.958274	 0.371241	 -0.659571	 -0.942376	 0.367812	 -0.653399	 -0.926548	 0.364228	 -0.647304	 -0.910725	 1.66814	 1.6681	 1.66809	 1.66805	 1.66812	 
1.11	 0.381	 -0.678	 -0.99	 0.377581	 -0.671798	 -0.974175	 0.374369	 -0.665682	 -0.958274	 0.371118	 -0.659641	 -0.942352	 0.367726	 -0.653479	 -0.926507	 0.364363	 -0.647195	 -0.910703	 1.66903	 1.66898	 1.66901	 1.66888	 1.66891	 
1.12	 0.381	 -0.678	 -0.99	 0.377864	 -0.671773	 -0.974116	 0.374378	 -0.665677	 -0.958253	 0.370896	 -0.659632	 -0.942371	 0.367689	 -0.653456	 -0.926481	 0.364518	 -0.647194	 -0.910618	 1.67055	 1.67052	 1.67052	 1.67048	 1.67044	 
1.13	 0.381	 -0.678	 -0.99	 0.377887	 -0.671836	 -0.974071	 0.3744	 -0.665714	 -0.958202	 0.370845	 -0.659535	 -0.942371	 0.367628	 -0.653362	 -0.926467	 0.364551	 -0.647268	 -0.910503	 1.67279	 1.67273	 1.67278	 1.67267	 1.67282	 
1.14	 0.381	 -0.678	 -0.99	 0.377659	 -0.67195	 -0.974052	 0.37439	 -0.665697	 -0.958166	 0.371036	 -0.659433	 -0.942303	 0.367678	 -0.653336	 -0.926377	 0.364441	 -0.647279	 -0.910409	 1.67577	 1.67574	 1.67581	 1.6757	 1.67579	 
1.15	 0.381	 -0.678	 -0.99	 0.377504	 -0.671914	 -0.974069	 0.37429	 -0.665674	 -0.958138	 0.371204	 -0.659439	 -0.942179	 0.367821	 -0.653325	 -0.926234	 0.364226	 -0.647226	 -0.910329	 1.67992	 1.6799	 1.67995	 1.67995	 1.68003	 
1.16	 0.381	 -0.678	 -0.99	 0.377521	 -0.671761	 -0.97409	 0.374301	 -0.665659	 -0.958073	 0.371201	 -0.659524	 -0.942045	 0.367821	 -0.653308	 -0.926106	 0.364234	 -0.647132	 -0.910194	 1.68461	 1.68459	 1.68465	 1.68457	 1.68475	 
1.17	 0.381	 -0.678	 -0.99	 0.377675	 -0.671726	 -0.974037	 0.37438	 -0.665615	 -0.958004	 0.370989	 -0.659562	 -0.941969	 0.367632	 -0.653346	 -0.92599	 0.36441	 -0.647031	 -0.910022	 1.68943	 1.68941	 1.68942	 1.68937	 1.68937	 
1.18	 0.381	 -0.678	 -0.99	 0.377897	 -0.671792	 -0.973933	 0.374393	 -0.665615	 -0.957937	 0.370819	 -0.659499	 -0.941933	 0.367601	 -0.653312	 -0.925882	 0.364523	 -0.647027	 -0.90984	 1.69407	 1.69401	 1.69399	 1.69395	 1.69397	 
1.19	 0.381	 -0.678	 -0.99	 0.377845	 -0.671854	 -0.973894	 0.37435	 -0.665664	 -0.957876	 0.370851	 -0.659393	 -0.94189	 0.367623	 -0.653197	 -0.925819	 0.36444	 -0.647115	 -0.909696	 1.69762	 1.69754	 1.69752	 1.69734	 1.69742	 
1.2	 0.381	 -0.678	 -0.99	 0.377567	 -0.671907	 -0.973913	 0.374357	 -0.665638	 -0.957848	 0.371102	 -0.659325	 -0.94181	 0.367691	 -0.653182	 -0.925739	 0.364318	 -0.647123	 -0.909628	 1.70007	 1.7	 1.69998	 1.69983	 1.69982	 
1.21	 0.381	 -0.678	 -0.99	 0.377454	 -0.671854	 -0.973946	 0.374296	 -0.665587	 -0.957858	 0.371233	 -0.659362	 -0.941735	 0.367805	 -0.653214	 -0.925658	 0.364192	 -0.647024	 -0.909636	 1.70175	 1.70167	 1.70166	 1.70155	 1.70165	 
1.22	 0.381	 -0.678	 -0.99	 0.377575	 -0.671708	 -0.97397	 0.374282	 -0.665594	 -0.957844	 0.371121	 -0.659464	 -0.941697	 0.36778	 -0.653198	 -0.92564	 0.364243	 -0.646931	 -0.909625	 1.70261	 1.70254	 1.70259	 1.70241	 1.7026	 
1.23	 0.381	 -0.678	 -0.99	 0.377764	 -0.671687	 -0.973933	 0.374415	 -0.665567	 -0.957814	 0.370953	 -0.659472	 -0.94171	 0.367648	 -0.653202	 -0.92564	 0.364514	 -0.646873	 -0.909559	 1.70346	 1.70343	 1.70345	 1.70341	 1.70341	 
1.24	 0.381	 -0.678	 -0.99	 0.377895	 -0.671791	 -0.973858	 0.374413	 -0.665549	 -0.957806	 0.37082	 -0.659375	 -0.941751	 0.3676	 -0.653189	 -0.925623	 0.364586	 -0.646912	 -0.909489	 1.7047	 1.70465	 1.70468	 1.70464	 1.70477	 
1.25	 0.381	 -0.678	 -0.99	 0.377814	 -0.671847	 -0.973842	 0.37436	 -0.66559	 -0.957779	 0.370948	 -0.65927	 -0.941732	 0.367723	 -0.653082	 -0.925596	 0.364476	 -0.647006	 -0.909421	 1.70611	 1.70608	 1.70609	 1.70598	 1.70603	 
1.26	 0.381	 -0.678	 -0.99	 0.377523	 -0.671862	 -0.973883	 0.374354	 -0.665587	 -0.957754	 0.371188	 -0.659246	 -0.941652	 0.367774	 -0.653061	 -0.925539	 0.364323	 -0.646992	 -0.909391	 1.70802	 1.70798	 1.70801	 1.70794	 1.70792	 
1.27	 0.381	 -0.678	 -0.99	 0.377451	 -0.671808	 -0.973903	 0.374339	 -0.665534	 -0.957748	 0.371285	 -0.659314	 -0.941561	 0.367845	 -0.653119	 -0.925442	 0.364262	 -0.646855	 -0.909381	 1.71022	 1.71015	 1.71017	 1.71007	 1.7102	 
1.28	 0.381	 -0.678	 -0.99	 0.377656	 -0.671671	 -0.973899	 0.374335	 -0.665534	 -0.957719	 0.371127	 -0.659406	 -0.941512	 0.367824	 -0.653107	 -0.925391	 0.364351	 -0.646766	 -0.909322	 1.71215	 1.7121	 1.71217	 1.71199	 1.71215	 
1.29	 0.381	 -0.678	 -0.99	 0.377835	 -0.671659	 -0.973852	 0.374435	 -0.665527	 -0.957672	 0.370924	 -0.659393	 -0.941516	 0.367667	 -0.653089	 -0.925373	 0.364592	 -0.646758	 -0.909205	 1.71419	 1.71415	 1.71417	 1.71413	 1.71416	 
1.3	 0.381	 -0.678	 -0.99	 0.377889	 -0.671793	 -0.973777	 0.374442	 -0.665504	 -0.957654	 0.370855	 -0.659273	 -0.941538	 0.367626	 -0.653076	 -0.925335	 0.364642	 -0.646806	 -0.909111	 1.71605	 1.716	 1.71605	 1.71595	 1.71615	 
1.31	 0.381	 -0.678	 -0.99	 0.377776	 -0.671852	 -0.973765	 0.374368	 -0.665542	 -0.957631	 0.371024	 -0.659177	 -0.941504	 0.367788	 -0.65298	 -0.925292	 0.364485	 -0.646884	 -0.909054	 1.7176	 1.71756	 1.71756	 1.71745	 1.71747	 
1.32	 0.381	 -0.678	 -0.99	 0.3775	 -0.671825	 -0.973821	 0.374353	 -0.665546	 -0.957609	 0.371252	 -0.659183	 -0.941421	 0.367845	 -0.652954	 -0.925243	 0.364333	 -0.646859	 -0.909037	 1.7193	 1.71925	 1.71927	 1.7192	 1.71919	 
1.33	 0.381	 -0.678	 -0.99	 0.377456	 -0.671755	 -0.973845	 0.374366	 -0.665476	 -0.95761	 0.37131	 -0.659261	 -0.941344	 0.367871	 -0.653033	 -0.92516	 0.364327	 -0.64672	 -0.909032	 1.72105	 1.72099	 1.72099	 1.72086	 1.72097	 
1.34	 0.381	 -0.678	 -0.99	 0.377697	 -0.671632	 -0.973829	 0.374348	 -0.665466	 -0.957591	 0.371098	 -0.659341	 -0.941316	 0.367828	 -0.653034	 -0.925116	 0.364428	 -0.646647	 -0.908973	 1.72271	 1.72266	 1.72273	 1.72255	 1.72267	 
1.35	 0.381	 -0.678	 -0.99	 0.377884	 -0.671634	 -0.973776	 0.374449	 -0.665483	 -0.957534	 0.370914	 -0.659318	 -0.941318	 0.367694	 -0.652996	 -0.925098	 0.36465	 -0.646669	 -0.908845	 1.72487	 1.72483	 1.72486	 1.72482	 1.72487	 
1.36	 0.381	 -0.678	 -0.99	 0.37789	 -0.671792	 -0.973697	 0.374477	 -0.665469	 -0.9575	 0.370906	 -0.659189	 -0.941321	 0.367667	 -0.652974	 -0.925047	 0.364688	 -0.646711	 -0.90874	 1.72715	 1.72709	 1.72716	 1.72704	 1.7273	 
1.37	 0.381	 -0.678	 -0.99	 0.377742	 -0.671856	 -0.973686	 0.374365	 -0.665506	 -0.957475	 0.37106	 -0.659107	 -0.941269	 0.367806	 -0.652895	 -0.92498	 0.364469	 -0.646775	 -0.908674	 1.72944	 1.72942	 1.72943	 1.72935	 1.72934	 
1.38	 0.381	 -0.678	 -0.99	 0.377499	 -0.671791	 -0.973742	 0.374364	 -0.665504	 -0.957441	 0.371303	 -0.659124	 -0.941161	 0.3679	 -0.652861	 -0.924904	 0.364345	 -0.646739	 -0.908625	 1.73201	 1.73196	 1.73198	 1.73193	 1.73196	 
1.39	 0.381	 -0.678	 -0.99	 0.377457	 -0.671714	 -0.973764	 0.374372	 -0.665427	 -0.957435	 0.371307	 -0.659207	 -0.941078	 0.367865	 -0.652945	 -0.924812	 0.364341	 -0.646589	 -0.9086	 1.73441	 1.73435	 1.73434	 1.7342	 1.73432	 
1.4	 0.381	 -0.678	 -0.99	 0.377729	 -0.671608	 -0.973734	 0.374379	 -0.665412	 -0.957409	 0.371108	 -0.659272	 -0.941046	 0.367853	 -0.652937	 -0.924756	 0.364491	 -0.646498	 -0.908527	 1.7364	 1.73634	 1.73641	 1.73621	 1.73631	 
1.41	 0.381	 -0.678	 -0.99	 0.377908	 -0.67161	 -0.973684	 0.374453	 -0.665433	 -0.957359	 0.370913	 -0.659231	 -0.941061	 0.367721	 -0.652874	 -0.924752	 0.364698	 -0.646528	 -0.908406	 1.73842	 1.73837	 1.73837	 1.73832	 1.73837	 
1.42	 0.381	 -0.678	 -0.99	 0.377883	 -0.671763	 -0.973618	 0.374482	 -0.665406	 -0.95734	 0.370921	 -0.65909	 -0.94108	 0.367694	 -0.652855	 -0.924719	 0.364739	 -0.646585	 -0.908319	 1.73997	 1.7399	 1.73998	 1.73982	 1.74009	 
1.43	 0.381	 -0.678	 -0.99	 0.377744	 -0.671828	 -0.973613	 0.374395	 -0.665433	 -0.95733	 0.371117	 -0.659005	 -0.941046	 0.367868	 -0.652783	 -0.924677	 0.364531	 -0.646642	 -0.908295	 1.74111	 1.74107	 1.74107	 1.74098	 1.74098	 
1.44	 0.381	 -0.678	 -0.99	 0.377512	 -0.671767	 -0.973676	 0.374391	 -0.665457	 -0.957308	 0.371355	 -0.659045	 -0.940963	 0.367965	 -0.652749	 -0.924644	 0.3644	 -0.646603	 -0.908303	 1.74215	 1.74209	 1.74212	 1.74205	 1.74209	 
1.45	 0.381	 -0.678	 -0.99	 0.377469	 -0.671692	 -0.97371	 0.374405	 -0.665391	 -0.957322	 0.371356	 -0.659147	 -0.940911	 0.367922	 -0.652849	 -0.924598	 0.364412	 -0.646465	 -0.908333	 1.74279	 1.74272	 1.7427	 1.74256	 1.74266	 
1.46	 0.381	 -0.678	 -0.99	 0.377744	 -0.671583	 -0.973694	 0.37441	 -0.665369	 -0.957326	 0.371151	 -0.659224	 -0.940916	 0.367912	 -0.65288	 -0.924579	 0.364574	 -0.646415	 -0.90831	 1.74291	 1.74284	 1.74291	 1.74269	 1.74278	 
1.47	 0.381	 -0.678	 -0.99	 0.377932	 -0.671588	 -0.973655	 0.37448	 -0.665405	 -0.957298	 0.37095	 -0.6592	 -0.940966	 0.36778	 -0.652838	 -0.924622	 0.364773	 -0.646482	 -0.908244	 1.74305	 1.743	 1.743	 1.74293	 1.74297	 
1.48	 0.381	 -0.678	 -0.99	 0.377914	 -0.671769	 -0.97359	 0.374535	 -0.665408	 -0.957288	 0.370985	 -0.659075	 -0.941012	 0.367768	 -0.652825	 -0.924635	 0.364828	 -0.646547	 -0.908215	 1.7428	 1.74272	 1.7428	 1.74262	 1.74291	 
1.49	 0.381	 -0.678	 -0.99	 0.377759	 -0.671847	 -0.973594	 0.374431	 -0.665443	 -0.957302	 0.371169	 -0.658999	 -0.941013	 0.367934	 -0.652768	 -0.924636	 0.364617	 -0.646618	 -0.908245	 1.74228	 1.74224	 1.74225	 1.74215	 1.74214	 
1.5	 0.381	 -0.678	 -0.99	 0.377517	 -0.671763	 -0.973678	 0.374404	 -0.665453	 -0.95731	 0.371395	 -0.659045	 -0.940961	 0.368029	 -0.652757	 -0.924635	 0.364478	 -0.646622	 -0.90829	 1.7419	 1.74184	 1.74188	 1.74181	 1.74186	 
1.51	 0.381	 -0.678	 -0.99	 0.377481	 -0.671674	 -0.973724	 0.374445	 -0.665376	 -0.95734	 0.371423	 -0.659148	 -0.940928	 0.36801	 -0.652867	 -0.924613	 0.364518	 -0.646492	 -0.908351	 1.74142	 1.74135	 1.74134	 1.7412	 1.74131	 
1.52	 0.381	 -0.678	 -0.99	 0.377759	 -0.671588	 -0.973704	 0.374444	 -0.665377	 -0.957347	 0.371197	 -0.65924	 -0.940947	 0.367972	 -0.652896	 -0.924623	 0.364658	 -0.646419	 -0.908368	 1.74076	 1.74069	 1.74077	 1.74057	 1.74068	 
1.53	 0.381	 -0.678	 -0.99	 0.37797	 -0.671601	 -0.97366	 0.374533	 -0.665426	 -0.957316	 0.37102	 -0.659214	 -0.941001	 0.367875	 -0.652835	 -0.924676	 0.364886	 -0.646474	 -0.908315	 1.74052	 1.74048	 1.74049	 1.74044	 1.74048	 
1.54	 0.381	 -0.678	 -0.99	 0.377928	 -0.671771	 -0.973605	 0.374562	 -0.665413	 -0.957318	 0.371022	 -0.659079	 -0.941058	 0.367824	 -0.652833	 -0.924695	 0.364912	 -0.646568	 -0.908283	 1.74022	 1.74014	 1.74025	 1.74007	 1.74039	 
1.55	 0.381	 -0.678	 -0.99	 0.377772	 -0.671846	 -0.973609	 0.37447	 -0.665433	 -0.957333	 0.371228	 -0.658997	 -0.941054	 0.368006	 -0.652789	 -0.924683	 0.364705	 -0.646652	 -0.9083	 1.73987	 1.73984	 1.73985	 1.73977	 1.73977	 
1.56	 0.381	 -0.678	 -0.99	 0.377537	 -0.671769	 -0.973688	 0.374441	 -0.665464	 -0.95733	 0.371457	 -0.659056	 -0.940992	 0.368104	 -0.652768	 -0.924679	 0.364544	 -0.646641	 -0.908348	 1.7397	 1.73964	 1.73969	 1.73962	 1.7397	 
1.57	 0.381	 -0.678	 -0.99	 0.37749	 -0.671684	 -0.973734	 0.374469	 -0.665403	 -0.957356	 0.371461	 -0.659176	 -0.940956	 0.368057	 -0.652882	 -0.92466	 0.364576	 -0.646505	 -0.908412	 1.73926	 1.73919	 1.73917	 1.73903	 1.73913	 
1.58	 0.381	 -0.678	 -0.99	 0.377771	 -0.67159	 -0.973719	 0.374467	 -0.665383	 -0.957375	 0.371225	 -0.659266	 -0.940984	 0.368013	 -0.652935	 -0.92467	 0.364723	 -0.646453	 -0.908431	 1.73832	 1.73825	 1.73833	 1.7381	 1.73819	 
1.59	 0.381	 -0.678	 -0.99	 0.377993	 -0.671598	 -0.973679	 0.374553	 -0.665432	 -0.957354	 0.371045	 -0.659238	 -0.941054	 0.367921	 -0.652878	 -0.92474	 0.364948	 -0.646531	 -0.908392	 1.73746	 1.7374	 1.73739	 1.73731	 1.73735	 
1.6	 0.381	 -0.678	 -0.99	 0.377941	 -0.671789	 -0.973625	 0.374589	 -0.665442	 -0.95736	 0.371057	 -0.659106	 -0.941128	 0.367865	 -0.652864	 -0.924791	 0.364966	 -0.646619	 -0.908398	 1.73618	 1.73609	 1.7362	 1.73598	 1.73629	 
1.61	 0.381	 -0.678	 -0.99	 0.377776	 -0.671878	 -0.973633	 0.374504	 -0.665466	 -0.957387	 0.371286	 -0.659026	 -0.941142	 0.368067	 -0.652825	 -0.924804	 0.364772	 -0.646695	 -0.908456	 1.73473	 1.73469	 1.7347	 1.7346	 1.7346	 
1.62	 0.381	 -0.678	 -0.99	 0.377533	 -0.671777	 -0.97373	 0.374442	 -0.665487	 -0.95741	 0.371484	 -0.659094	 -0.941105	 0.36815	 -0.652819	 -0.924828	 0.364589	 -0.646703	 -0.908537	 1.73351	 1.73345	 1.7335	 1.73343	 1.73353	 
1.63	 0.381	 -0.678	 -0.99	 0.377505	 -0.671676	 -0.973784	 0.374498	 -0.665421	 -0.957445	 0.371498	 -0.659224	 -0.941082	 0.368107	 -0.652944	 -0.924829	 0.364644	 -0.646579	 -0.908623	 1.73218	 1.73211	 1.7321	 1.73196	 1.73207	 
1.64	 0.381	 -0.678	 -0.99	 0.377805	 -0.671606	 -0.973761	 0.374514	 -0.665411	 -0.957465	 0.371262	 -0.659316	 -0.941123	 0.36806	 -0.652998	 -0.924858	 0.364807	 -0.646514	 -0.908667	 1.7306	 1.73052	 1.73061	 1.7304	 1.73049	 
1.65	 0.381	 -0.678	 -0.99	 0.378023	 -0.671629	 -0.973721	 0.374574	 -0.665477	 -0.957451	 0.371065	 -0.659287	 -0.941208	 0.367965	 -0.652937	 -0.924945	 0.365008	 -0.646613	 -0.908644	 1.72923	 1.72917	 1.72916	 1.72909	 1.72914	 
1.66	 0.381	 -0.678	 -0.99	 0.377944	 -0.671808	 -0.97368	 0.374615	 -0.665477	 -0.957467	 0.37111	 -0.659144	 -0.941292	 0.367929	 -0.65293	 -0.925006	 0.365033	 -0.646735	 -0.908656	 1.72735	 1.72726	 1.72738	 1.72714	 1.72748	 
1.67	 0.381	 -0.678	 -0.99	 0.377747	 -0.671899	 -0.973699	 0.37451	 -0.665492	 -0.957514	 0.371327	 -0.659079	 -0.94132	 0.368099	 -0.652924	 -0.925035	 0.364796	 -0.646821	 -0.908746	 1.72514	 1.72511	 1.72512	 1.72502	 1.72502	 
1.68	 0.381	 -0.678	 -0.99	 0.377545	 -0.671792	 -0.973798	 0.37447	 -0.665533	 -0.957539	 0.371547	 -0.659176	 -0.941291	 0.368221	 -0.652917	 -0.925082	 0.364633	 -0.646807	 -0.908872	 1.72285	 1.72277	 1.72284	 1.72275	 1.7229	 
1.69	 0.381	 -0.678	 -0.99	 0.377535	 -0.671689	 -0.97386	 0.374526	 -0.665489	 -0.957586	 0.371516	 -0.659327	 -0.941298	 0.36814	 -0.65304	 -0.925131	 0.364705	 -0.646677	 -0.909006	 1.7201	 1.72004	 1.72003	 1.71988	 1.71998	 
1.7	 0.381	 -0.678	 -0.99	 0.377842	 -0.671636	 -0.973839	 0.374547	 -0.665463	 -0.957633	 0.371258	 -0.659403	 -0.941382	 0.368078	 -0.653113	 -0.925198	 0.364906	 -0.646633	 -0.909088	 1.71706	 1.71698	 1.71706	 1.71687	 1.71693	 
1.71	 0.381	 -0.678	 -0.99	 0.378062	 -0.671669	 -0.973805	 0.374597	 -0.665526	 -0.957641	 0.371084	 -0.659348	 -0.941502	 0.368019	 -0.653043	 -0.925321	 0.36509	 -0.646768	 -0.909103	 1.71434	 1.71428	 1.71427	 1.71419	 1.71424	 
1.72	 0.381	 -0.678	 -0.99	 0.377933	 -0.671851	 -0.973779	 0.374637	 -0.665543	 -0.957665	 0.37118	 -0.659203	 -0.941597	 0.368002	 -0.653017	 -0.925413	 0.365081	 -0.6469	 -0.909153	 1.71144	 1.71135	 1.71148	 1.71122	 1.71155	 
1.73	 0.381	 -0.678	 -0.99	 0.377698	 -0.671942	 -0.973809	 0.374537	 -0.665549	 -0.95772	 0.371424	 -0.659158	 -0.94162	 0.368168	 -0.653035	 -0.925445	 0.364827	 -0.646953	 -0.909272	 1.70888	 1.70885	 1.70888	 1.7088	 1.7088	 
1.74	 0.381	 -0.678	 -0.99	 0.377546	 -0.671797	 -0.973911	 0.374482	 -0.665581	 -0.957749	 0.371599	 -0.659287	 -0.941583	 0.368292	 -0.653049	 -0.925478	 0.364676	 -0.646927	 -0.909392	 1.70679	 1.70672	 1.70683	 1.70672	 1.70697	 
1.75	 0.381	 -0.678	 -0.99	 0.377587	 -0.671669	 -0.973968	 0.374541	 -0.665544	 -0.957783	 0.371488	 -0.65945	 -0.941587	 0.368149	 -0.653173	 -0.92552	 0.364775	 -0.646825	 -0.909487	 1.70465	 1.7046	 1.7046	 1.70447	 1.70457	 
1.76	 0.381	 -0.678	 -0.99	 0.377909	 -0.671671	 -0.973917	 0.374601	 -0.665517	 -0.95781	 0.371234	 -0.659496	 -0.941664	 0.368069	 -0.653256	 -0.925562	 0.365009	 -0.646807	 -0.909521	 1.70254	 1.70247	 1.70256	 1.70241	 1.70245	 
1.77	 0.381	 -0.678	 -0.99	 0.378084	 -0.671753	 -0.973867	 0.374594	 -0.665604	 -0.957811	 0.371067	 -0.659419	 -0.941776	 0.36802	 -0.653179	 -0.925666	 0.365094	 -0.646977	 -0.909519	 1.70053	 1.70046	 1.70043	 1.70032	 1.7004	 
