Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	
5.41	 0.362403	 0.646153	 -0.905407	 0.346145	 0.619044	 -0.831894	 0.329981	 0.591583	 -0.758491	 0.313826	 0.564219	 -0.68505	 0.297686	 0.53688	 -0.611596	 0.28154	 0.509557	 -0.538138	 0.265411	 0.482232	 -0.464677	 0.249309	 0.454913	 -0.391207	 0.233205	 0.427642	 -0.31772	 0.217099	 0.400404	 -0.244221	 0.201027	 0.373135	 -0.170727	 1.83988	 1.84103	 1.8422	 1.84338	 1.84456	 1.84574	 1.84693	 1.84813	 1.84933	 1.85054	 
5.42	 0.362633	 0.646304	 -0.905319	 0.346241	 0.619027	 -0.831899	 0.33017	 0.591595	 -0.758464	 0.314058	 0.564227	 -0.685015	 0.297976	 0.536889	 -0.611548	 0.281892	 0.509563	 -0.538077	 0.265813	 0.482241	 -0.464604	 0.24977	 0.454925	 -0.39112	 0.233727	 0.427652	 -0.317621	 0.217676	 0.400414	 -0.24411	 0.201663	 0.373147	 -0.170602	 1.8393	 1.84045	 1.84162	 1.84279	 1.84397	 1.84515	 1.84633	 1.84753	 1.84872	 1.84993	 
5.43	 0.362697	 0.646513	 -0.905265	 0.346375	 0.618994	 -0.831919	 0.33036	 0.591612	 -0.758454	 0.314302	 0.564232	 -0.684998	 0.298279	 0.536894	 -0.611518	 0.282256	 0.509564	 -0.538035	 0.266235	 0.482241	 -0.464549	 0.250246	 0.454932	 -0.391051	 0.234262	 0.42766	 -0.317539	 0.218273	 0.400408	 -0.24402	 0.202317	 0.373152	 -0.170495	 1.83827	 1.83944	 1.84062	 1.8418	 1.84299	 1.84417	 1.84537	 1.84656	 1.84776	 1.84897	 
5.44	 0.362567	 0.646631	 -0.9053	 0.346549	 0.618973	 -0.83194	 0.33055	 0.59163	 -0.758456	 0.314562	 0.56424	 -0.684989	 0.298597	 0.536895	 -0.611499	 0.282633	 0.509564	 -0.538004	 0.266675	 0.482237	 -0.464506	 0.25074	 0.454941	 -0.390991	 0.234815	 0.427666	 -0.317467	 0.218893	 0.400396	 -0.24394	 0.20299	 0.373153	 -0.170399	 1.83684	 1.83801	 1.8392	 1.8404	 1.84159	 1.84278	 1.84398	 1.84518	 1.84639	 1.84759	 
5.45	 0.362444	 0.646609	 -0.905393	 0.346729	 0.618982	 -0.831955	 0.330748	 0.591643	 -0.758466	 0.314833	 0.564257	 -0.684981	 0.298924	 0.536899	 -0.611484	 0.28302	 0.509565	 -0.537977	 0.267128	 0.482239	 -0.464464	 0.251248	 0.454953	 -0.390934	 0.235383	 0.427672	 -0.317399	 0.219531	 0.400389	 -0.243862	 0.20368	 0.373158	 -0.170305	 1.83521	 1.83639	 1.8376	 1.8388	 1.84	 1.84121	 1.84241	 1.84362	 1.84482	 1.84603	 
5.46	 0.362485	 0.646419	 -0.905514	 0.346884	 0.619028	 -0.831964	 0.330954	 0.591648	 -0.758479	 0.315106	 0.564283	 -0.684972	 0.299257	 0.536913	 -0.611467	 0.283417	 0.50957	 -0.537949	 0.26759	 0.482257	 -0.464418	 0.251766	 0.454973	 -0.390875	 0.23596	 0.427686	 -0.317329	 0.220173	 0.400402	 -0.243778	 0.204382	 0.373177	 -0.170207	 1.83361	 1.83481	 1.83602	 1.83724	 1.83845	 1.83967	 1.84088	 1.84209	 1.8433	 1.84451	 
5.47	 0.362695	 0.646254	 -0.905589	 0.347006	 0.619081	 -0.831977	 0.331172	 0.591658	 -0.758487	 0.315378	 0.564314	 -0.684961	 0.299589	 0.536941	 -0.611443	 0.283815	 0.509586	 -0.537916	 0.268051	 0.482292	 -0.464364	 0.252287	 0.455009	 -0.390808	 0.236543	 0.427716	 -0.317251	 0.220817	 0.400444	 -0.243683	 0.205086	 0.373219	 -0.170099	 1.83193	 1.83313	 1.83435	 1.83556	 1.83678	 1.83799	 1.83921	 1.84042	 1.84163	 1.84284	 
5.48	 0.363012	 0.646292	 -0.905564	 0.347107	 0.61911	 -0.832001	 0.331391	 0.591687	 -0.758487	 0.315645	 0.564349	 -0.684948	 0.299919	 0.536984	 -0.611414	 0.28421	 0.509628	 -0.537873	 0.268505	 0.482344	 -0.464305	 0.252804	 0.455066	 -0.390734	 0.237122	 0.42777	 -0.317165	 0.221454	 0.400515	 -0.243578	 0.205787	 0.373289	 -0.16998	 1.83028	 1.83147	 1.83268	 1.83389	 1.8351	 1.8363	 1.83751	 1.83872	 1.83993	 1.84115	 
5.49	 0.363222	 0.646471	 -0.905509	 0.347222	 0.619122	 -0.832029	 0.331601	 0.591736	 -0.75848	 0.315911	 0.564392	 -0.684931	 0.300244	 0.537041	 -0.61138	 0.284599	 0.509701	 -0.537819	 0.268953	 0.482413	 -0.46424	 0.253316	 0.455139	 -0.390654	 0.237696	 0.427854	 -0.317067	 0.222086	 0.400609	 -0.243464	 0.206483	 0.373385	 -0.169852	 1.82876	 1.82995	 1.83117	 1.83239	 1.8336	 1.83482	 1.83604	 1.83725	 1.83846	 1.83967	 
5.5	 0.363203	 0.646703	 -0.905485	 0.347375	 0.619135	 -0.832049	 0.3318	 0.591796	 -0.758474	 0.316177	 0.564443	 -0.684914	 0.300565	 0.537109	 -0.611344	 0.284981	 0.509794	 -0.537762	 0.269399	 0.482498	 -0.464172	 0.253824	 0.455221	 -0.390574	 0.238268	 0.42796	 -0.316965	 0.222719	 0.400713	 -0.24335	 0.207178	 0.373492	 -0.169723	 1.8272	 1.82841	 1.82963	 1.83085	 1.83208	 1.8333	 1.83451	 1.83573	 1.83695	 1.83816	 
5.51	 0.363074	 0.646825	 -0.905531	 0.347553	 0.619172	 -0.832061	 0.331993	 0.591857	 -0.758474	 0.316444	 0.564495	 -0.684901	 0.30089	 0.53718	 -0.611313	 0.285364	 0.509886	 -0.53771	 0.269852	 0.48258	 -0.464109	 0.254336	 0.4553	 -0.390499	 0.238838	 0.428058	 -0.316872	 0.223356	 0.40081	 -0.243243	 0.207879	 0.373588	 -0.169603	 1.82533	 1.82653	 1.82774	 1.82894	 1.83015	 1.83136	 1.83257	 1.83378	 1.83499	 1.8362	 
5.52	 0.362982	 0.646718	 -0.905664	 0.347731	 0.619237	 -0.832073	 0.332195	 0.591902	 -0.758488	 0.316717	 0.564538	 -0.684902	 0.301224	 0.537236	 -0.611295	 0.285757	 0.509952	 -0.537677	 0.270313	 0.48264	 -0.464063	 0.254861	 0.45536	 -0.39044	 0.23942	 0.428118	 -0.3168	 0.224007	 0.400879	 -0.243154	 0.208592	 0.373648	 -0.169505	 1.82321	 1.82438	 1.82557	 1.82677	 1.82796	 1.82916	 1.83035	 1.83155	 1.83276	 1.83396	 
5.53	 0.363074	 0.646538	 -0.9058	 0.347885	 0.619302	 -0.832105	 0.332412	 0.591919	 -0.758525	 0.316999	 0.564563	 -0.684922	 0.301572	 0.537261	 -0.611302	 0.286166	 0.509972	 -0.537672	 0.270786	 0.482662	 -0.464045	 0.255397	 0.455376	 -0.39041	 0.240019	 0.428125	 -0.316761	 0.224672	 0.400894	 -0.243098	 0.209316	 0.373653	 -0.16944	 1.82071	 1.82186	 1.82304	 1.82422	 1.8254	 1.82658	 1.82777	 1.82897	 1.83016	 1.83137	 
5.54	 0.363382	 0.646447	 -0.905877	 0.348012	 0.619337	 -0.832174	 0.332644	 0.591911	 -0.758587	 0.317288	 0.564567	 -0.684968	 0.301929	 0.537246	 -0.61134	 0.286591	 0.509941	 -0.537703	 0.271268	 0.482638	 -0.464061	 0.255941	 0.455338	 -0.390419	 0.240629	 0.428077	 -0.31676	 0.22534	 0.400844	 -0.243085	 0.210047	 0.373594	 -0.169417	 1.81765	 1.81879	 1.81996	 1.82113	 1.8223	 1.82347	 1.82465	 1.82584	 1.82703	 1.82823	 
5.55	 0.36369	 0.646513	 -0.905917	 0.348142	 0.619325	 -0.83228	 0.332882	 0.591895	 -0.758673	 0.317577	 0.564547	 -0.685044	 0.302286	 0.5372	 -0.611412	 0.287015	 0.509871	 -0.53777	 0.271749	 0.482569	 -0.464116	 0.256484	 0.455259	 -0.390465	 0.241238	 0.427982	 -0.316798	 0.226002	 0.400737	 -0.243116	 0.210771	 0.373483	 -0.169438	 1.81401	 1.81514	 1.81631	 1.81747	 1.81864	 1.81981	 1.82099	 1.82217	 1.82336	 1.82456	 
5.56	 0.363826	 0.646752	 -0.905951	 0.348298	 0.619277	 -0.832416	 0.333108	 0.591885	 -0.75878	 0.317857	 0.564511	 -0.68515	 0.302632	 0.53714	 -0.611513	 0.287426	 0.509789	 -0.537866	 0.272215	 0.482475	 -0.464205	 0.257011	 0.455164	 -0.390542	 0.241825	 0.427866	 -0.31687	 0.226645	 0.400604	 -0.243183	 0.211474	 0.373348	 -0.169493	 1.80983	 1.81097	 1.81214	 1.81331	 1.81448	 1.81566	 1.81684	 1.81802	 1.81921	 1.82041	 
5.57	 0.363775	 0.646957	 -0.906052	 0.348478	 0.619244	 -0.832559	 0.333313	 0.591885	 -0.758906	 0.318126	 0.564482	 -0.685273	 0.302961	 0.537089	 -0.611632	 0.287811	 0.50972	 -0.53798	 0.272655	 0.482388	 -0.464314	 0.257511	 0.455078	 -0.390639	 0.24238	 0.427764	 -0.316961	 0.227258	 0.40048	 -0.243271	 0.212143	 0.373224	 -0.169569	 1.80502	 1.80617	 1.80734	 1.80851	 1.80968	 1.81086	 1.81204	 1.81322	 1.81441	 1.81561	 
5.58	 0.363626	 0.646956	 -0.906262	 0.348664	 0.619265	 -0.832692	 0.333501	 0.591896	 -0.759042	 0.31838	 0.564477	 -0.685402	 0.303268	 0.537067	 -0.611757	 0.288165	 0.509688	 -0.538098	 0.273067	 0.482342	 -0.464426	 0.257978	 0.455025	 -0.390741	 0.242901	 0.42771	 -0.317054	 0.227835	 0.400401	 -0.243361	 0.212773	 0.373148	 -0.169648	 1.79995	 1.8011	 1.80228	 1.80346	 1.80464	 1.80582	 1.807	 1.80819	 1.80939	 1.81058	 
5.59	 0.363607	 0.646829	 -0.906497	 0.348818	 0.619339	 -0.832816	 0.333679	 0.591927	 -0.759177	 0.318618	 0.564507	 -0.685525	 0.303554	 0.537088	 -0.611874	 0.288496	 0.509707	 -0.538206	 0.273455	 0.482353	 -0.464526	 0.258417	 0.455027	 -0.390834	 0.243388	 0.427714	 -0.317136	 0.228374	 0.400396	 -0.243437	 0.213366	 0.373139	 -0.169714	 1.79492	 1.7961	 1.7973	 1.7985	 1.79969	 1.80089	 1.80209	 1.80329	 1.80449	 1.80569	 
5.6	 0.363831	 0.646699	 -0.906681	 0.348926	 0.61944	 -0.832937	 0.333859	 0.591983	 -0.759301	 0.318844	 0.56457	 -0.685637	 0.303825	 0.537155	 -0.611975	 0.288812	 0.509779	 -0.538297	 0.273822	 0.482421	 -0.464607	 0.258835	 0.455089	 -0.390908	 0.243853	 0.427774	 -0.317201	 0.228887	 0.400466	 -0.243488	 0.213931	 0.373198	 -0.169758	 1.78995	 1.79115	 1.79237	 1.79359	 1.7948	 1.79602	 1.79723	 1.79844	 1.79964	 1.80085	 
5.61	 0.364144	 0.64672	 -0.906785	 0.349012	 0.619536	 -0.833061	 0.334039	 0.59206	 -0.759412	 0.319061	 0.564655	 -0.685738	 0.304089	 0.537258	 -0.612059	 0.289122	 0.509886	 -0.53837	 0.274177	 0.482532	 -0.46467	 0.259242	 0.455194	 -0.390963	 0.244306	 0.427876	 -0.317248	 0.229384	 0.400588	 -0.243518	 0.214479	 0.373304	 -0.169784	 1.78496	 1.78616	 1.78739	 1.78861	 1.78983	 1.79105	 1.79226	 1.79347	 1.79468	 1.79589	 
5.62	 0.364358	 0.646976	 -0.906818	 0.349113	 0.619599	 -0.833189	 0.334216	 0.59215	 -0.759515	 0.319275	 0.564747	 -0.685832	 0.304353	 0.537371	 -0.612136	 0.289432	 0.510003	 -0.538436	 0.274529	 0.482656	 -0.464725	 0.259643	 0.455308	 -0.391011	 0.244755	 0.427994	 -0.317285	 0.229875	 0.400721	 -0.243542	 0.215019	 0.373425	 -0.169803	 1.78016	 1.78135	 1.78257	 1.78379	 1.785	 1.78621	 1.78742	 1.78863	 1.78984	 1.79105	 
5.63	 0.36436	 0.647261	 -0.906884	 0.349254	 0.619641	 -0.833317	 0.334389	 0.592235	 -0.75962	 0.319493	 0.564828	 -0.68593	 0.304617	 0.537463	 -0.61222	 0.289744	 0.510104	 -0.538508	 0.274881	 0.482757	 -0.464789	 0.260042	 0.455404	 -0.391067	 0.245204	 0.428096	 -0.317329	 0.230364	 0.400825	 -0.243577	 0.215553	 0.373524	 -0.16983	 1.77532	 1.7765	 1.77771	 1.77891	 1.78012	 1.78132	 1.78253	 1.78373	 1.78493	 1.78614	 
5.64	 0.364191	 0.64736	 -0.907061	 0.349426	 0.619687	 -0.833444	 0.334557	 0.592297	 -0.759742	 0.319712	 0.564886	 -0.686043	 0.304881	 0.537519	 -0.612325	 0.290057	 0.510168	 -0.5386	 0.275237	 0.482811	 -0.464876	 0.260439	 0.455462	 -0.391145	 0.245645	 0.428155	 -0.317397	 0.230847	 0.400874	 -0.243641	 0.21608	 0.373576	 -0.169884	 1.77023	 1.7714	 1.77259	 1.77378	 1.77497	 1.77617	 1.77736	 1.77856	 1.77975	 1.78096	 
5.65	 0.364107	 0.647269	 -0.907304	 0.349585	 0.619746	 -0.833582	 0.334724	 0.592335	 -0.759887	 0.319929	 0.564919	 -0.68618	 0.305142	 0.53754	 -0.612458	 0.290361	 0.510183	 -0.538726	 0.275584	 0.482818	 -0.464997	 0.260826	 0.455475	 -0.391255	 0.246072	 0.428163	 -0.317502	 0.231319	 0.400863	 -0.243743	 0.216589	 0.373572	 -0.169977	 1.76483	 1.76599	 1.76718	 1.76836	 1.76955	 1.77074	 1.77193	 1.77312	 1.77432	 1.77552	 
5.66	 0.364275	 0.647089	 -0.907547	 0.349699	 0.619808	 -0.833747	 0.334889	 0.592354	 -0.760057	 0.320136	 0.564935	 -0.686343	 0.305392	 0.537536	 -0.61262	 0.290647	 0.51016	 -0.538888	 0.275912	 0.482791	 -0.465152	 0.261191	 0.455451	 -0.391402	 0.246474	 0.428126	 -0.317645	 0.231767	 0.400804	 -0.243886	 0.21707	 0.37352	 -0.170111	 1.75899	 1.76015	 1.76134	 1.76253	 1.76372	 1.76491	 1.7661	 1.7673	 1.7685	 1.7697	 
5.67	 0.364588	 0.647045	 -0.907729	 0.349778	 0.619847	 -0.833945	 0.335046	 0.592371	 -0.760248	 0.320326	 0.564944	 -0.68653	 0.305621	 0.537523	 -0.612807	 0.29091	 0.510123	 -0.539078	 0.276215	 0.482751	 -0.465335	 0.261528	 0.455409	 -0.391579	 0.246845	 0.428066	 -0.317823	 0.232178	 0.400726	 -0.244062	 0.217516	 0.373443	 -0.170279	 1.7525	 1.75366	 1.75485	 1.75604	 1.75722	 1.75842	 1.75961	 1.7608	 1.762	 1.7632	 
5.68	 0.364841	 0.647272	 -0.907837	 0.349857	 0.619857	 -0.834168	 0.335193	 0.592395	 -0.760452	 0.3205	 0.56496	 -0.686732	 0.305825	 0.537516	 -0.613012	 0.291146	 0.510095	 -0.539284	 0.276486	 0.482716	 -0.465536	 0.261834	 0.455368	 -0.391776	 0.247182	 0.428005	 -0.318021	 0.232549	 0.400657	 -0.244257	 0.21792	 0.373366	 -0.170471	 1.74571	 1.74688	 1.74807	 1.74926	 1.75046	 1.75165	 1.75285	 1.75405	 1.75525	 1.75645	 
5.69	 0.364863	 0.647572	 -0.90797	 0.349965	 0.619873	 -0.83439	 0.335321	 0.592431	 -0.760663	 0.320658	 0.564984	 -0.686941	 0.306008	 0.537525	 -0.613221	 0.291361	 0.510089	 -0.539493	 0.27673	 0.482704	 -0.465742	 0.262108	 0.455339	 -0.391982	 0.247488	 0.427965	 -0.318225	 0.23288	 0.400613	 -0.244457	 0.218286	 0.373307	 -0.17067	 1.73871	 1.73989	 1.74109	 1.7423	 1.74351	 1.74471	 1.74591	 1.74712	 1.74833	 1.74953	 
5.7	 0.364673	 0.647703	 -0.908208	 0.350096	 0.619931	 -0.834592	 0.335436	 0.592477	 -0.760872	 0.320805	 0.565016	 -0.68715	 0.306178	 0.537557	 -0.613426	 0.291558	 0.510112	 -0.539695	 0.276951	 0.482717	 -0.465943	 0.262358	 0.45533	 -0.392186	 0.247767	 0.427954	 -0.318424	 0.233181	 0.400604	 -0.244651	 0.218618	 0.373278	 -0.170865	 1.73171	 1.7329	 1.73411	 1.73532	 1.73654	 1.73775	 1.73896	 1.74017	 1.74138	 1.74259	 
5.71	 0.364554	 0.647633	 -0.908503	 0.350212	 0.620032	 -0.834777	 0.335547	 0.592532	 -0.761076	 0.320942	 0.565056	 -0.687354	 0.306338	 0.537605	 -0.613622	 0.291742	 0.510161	 -0.539887	 0.277156	 0.482749	 -0.466137	 0.26259	 0.455343	 -0.392381	 0.248026	 0.427967	 -0.318614	 0.233461	 0.400621	 -0.244836	 0.218923	 0.373274	 -0.171053	 1.72489	 1.72609	 1.72732	 1.72854	 1.72977	 1.73099	 1.73221	 1.73343	 1.73464	 1.73585	 
5.72	 0.36471	 0.647473	 -0.908773	 0.350285	 0.620145	 -0.834961	 0.335659	 0.592594	 -0.761271	 0.32107	 0.565106	 -0.68755	 0.306489	 0.53766	 -0.613813	 0.291918	 0.510223	 -0.54007	 0.277353	 0.482787	 -0.466325	 0.262808	 0.455371	 -0.392569	 0.248265	 0.427992	 -0.318799	 0.233722	 0.400645	 -0.245016	 0.219208	 0.37328	 -0.171235	 1.71823	 1.71943	 1.72066	 1.72189	 1.72312	 1.72435	 1.72557	 1.72679	 1.72801	 1.72922	 
5.73	 0.365022	 0.647459	 -0.908954	 0.35033	 0.620225	 -0.83516	 0.335769	 0.592658	 -0.761463	 0.321193	 0.565159	 -0.687744	 0.306633	 0.537709	 -0.614004	 0.292083	 0.510276	 -0.540255	 0.277539	 0.482822	 -0.466513	 0.263013	 0.455397	 -0.392756	 0.24849	 0.428015	 -0.318984	 0.233972	 0.400654	 -0.245202	 0.219475	 0.37328	 -0.171421	 1.7115	 1.71269	 1.71392	 1.71514	 1.71637	 1.71759	 1.7188	 1.72002	 1.72124	 1.72245	 
5.74	 0.365243	 0.647716	 -0.909053	 0.350387	 0.620249	 -0.835378	 0.335869	 0.592718	 -0.76166	 0.32131	 0.565207	 -0.687942	 0.306771	 0.537743	 -0.614203	 0.29224	 0.510301	 -0.540454	 0.277715	 0.48284	 -0.46671	 0.263203	 0.455408	 -0.392954	 0.2487	 0.428018	 -0.31918	 0.234205	 0.400631	 -0.245404	 0.219722	 0.373257	 -0.17162	 1.70485	 1.70604	 1.70725	 1.70847	 1.70968	 1.7109	 1.71211	 1.71332	 1.71454	 1.71575	 
5.75	 0.365208	 0.648017	 -0.909191	 0.350483	 0.620251	 -0.835601	 0.335958	 0.592764	 -0.761868	 0.321421	 0.565244	 -0.688149	 0.3069	 0.537757	 -0.614415	 0.292383	 0.510292	 -0.540672	 0.277878	 0.482832	 -0.466925	 0.263377	 0.455398	 -0.393167	 0.24889	 0.427991	 -0.319397	 0.234415	 0.400577	 -0.245626	 0.219944	 0.373205	 -0.17184	 1.69799	 1.69918	 1.70039	 1.7016	 1.70281	 1.70403	 1.70524	 1.70645	 1.70766	 1.70887	 
5.76	 0.364992	 0.64809	 -0.909456	 0.3506	 0.620279	 -0.835818	 0.336038	 0.592791	 -0.762093	 0.321524	 0.565267	 -0.688371	 0.307014	 0.537754	 -0.614644	 0.292509	 0.510262	 -0.540909	 0.27802	 0.4828	 -0.467159	 0.263532	 0.455368	 -0.393399	 0.249053	 0.427933	 -0.319637	 0.234594	 0.400502	 -0.24587	 0.220132	 0.37313	 -0.172081	 1.6909	 1.69208	 1.69328	 1.69449	 1.6957	 1.69691	 1.69811	 1.69932	 1.70053	 1.70174	 
5.77	 0.364909	 0.647951	 -0.909781	 0.350684	 0.620347	 -0.836033	 0.33611	 0.592807	 -0.762329	 0.32161	 0.56528	 -0.688606	 0.307109	 0.537744	 -0.614887	 0.292613	 0.510227	 -0.541159	 0.278135	 0.48276	 -0.467409	 0.263657	 0.455323	 -0.393648	 0.249182	 0.427863	 -0.319895	 0.23473	 0.400425	 -0.246129	 0.220278	 0.373044	 -0.172342	 1.68375	 1.68493	 1.68615	 1.68736	 1.68857	 1.68978	 1.691	 1.69221	 1.69342	 1.69463	 
5.78	 0.365131	 0.64781	 -0.910052	 0.350709	 0.620433	 -0.836259	 0.336176	 0.592827	 -0.762571	 0.321678	 0.565291	 -0.688851	 0.30718	 0.537742	 -0.615136	 0.292686	 0.510208	 -0.541414	 0.278212	 0.48273	 -0.467668	 0.263742	 0.455275	 -0.393912	 0.249271	 0.427805	 -0.320162	 0.234819	 0.400365	 -0.246397	 0.220373	 0.372967	 -0.172615	 1.67646	 1.67766	 1.67889	 1.68012	 1.68134	 1.68256	 1.68378	 1.68501	 1.68622	 1.68743	 
5.79	 0.365442	 0.647891	 -0.910227	 0.350706	 0.620499	 -0.836501	 0.336226	 0.592866	 -0.762814	 0.32172	 0.565311	 -0.689103	 0.307221	 0.53776	 -0.615388	 0.292727	 0.51022	 -0.541669	 0.278252	 0.482725	 -0.467929	 0.263784	 0.455242	 -0.394184	 0.249313	 0.427774	 -0.320433	 0.234856	 0.400335	 -0.246669	 0.220413	 0.372915	 -0.172895	 1.66893	 1.67014	 1.67137	 1.67259	 1.67382	 1.67504	 1.67627	 1.67749	 1.67871	 1.67992	 
5.8	 0.365532	 0.648215	 -0.910358	 0.350728	 0.620541	 -0.83675	 0.336254	 0.592928	 -0.763055	 0.321738	 0.565347	 -0.689355	 0.307232	 0.537799	 -0.615641	 0.292736	 0.510263	 -0.541921	 0.278255	 0.482746	 -0.468191	 0.263782	 0.455237	 -0.394456	 0.249309	 0.427775	 -0.320703	 0.234842	 0.400337	 -0.246941	 0.220399	 0.372893	 -0.173176	 1.66147	 1.66268	 1.66391	 1.66514	 1.66637	 1.6676	 1.66883	 1.67005	 1.67127	 1.67248	 
5.81	 0.365352	 0.648485	 -0.910563	 0.350785	 0.620595	 -0.83699	 0.336261	 0.593004	 -0.763296	 0.321737	 0.565402	 -0.689606	 0.30722	 0.537855	 -0.615894	 0.292717	 0.510324	 -0.542173	 0.278223	 0.482786	 -0.468453	 0.263741	 0.455264	 -0.394725	 0.249264	 0.427798	 -0.320975	 0.234788	 0.400357	 -0.247215	 0.220338	 0.372896	 -0.173458	 1.65385	 1.65505	 1.65628	 1.65751	 1.65873	 1.65996	 1.66118	 1.6624	 1.66362	 1.66483	 
5.82	 0.365142	 0.648442	 -0.91089	 0.350837	 0.620686	 -0.837215	 0.336253	 0.593078	 -0.763539	 0.321719	 0.565472	 -0.689853	 0.307193	 0.537917	 -0.616145	 0.292679	 0.510381	 -0.542429	 0.278167	 0.482832	 -0.468717	 0.263672	 0.45531	 -0.394991	 0.249187	 0.427829	 -0.321249	 0.234704	 0.400372	 -0.247496	 0.22024	 0.372904	 -0.173744	 1.64628	 1.64748	 1.6487	 1.64993	 1.65115	 1.65237	 1.65359	 1.6548	 1.65602	 1.65723	 
5.83	 0.365189	 0.64825	 -0.911217	 0.350846	 0.620786	 -0.83744	 0.336246	 0.593143	 -0.76378	 0.321693	 0.565542	 -0.690096	 0.307155	 0.537971	 -0.616397	 0.292626	 0.510414	 -0.542691	 0.278097	 0.482868	 -0.468982	 0.263588	 0.455347	 -0.395259	 0.249093	 0.427844	 -0.321526	 0.234602	 0.400359	 -0.247786	 0.220122	 0.372893	 -0.174037	 1.63889	 1.64009	 1.64132	 1.64255	 1.64377	 1.645	 1.64622	 1.64743	 1.64865	 1.64986	 
5.84	 0.365493	 0.648245	 -0.911413	 0.350813	 0.620843	 -0.83768	 0.336242	 0.593194	 -0.764017	 0.321664	 0.565595	 -0.690337	 0.307113	 0.537998	 -0.61665	 0.292569	 0.510416	 -0.542957	 0.278027	 0.482871	 -0.46925	 0.263501	 0.45535	 -0.39553	 0.248991	 0.427821	 -0.32181	 0.234489	 0.400302	 -0.248085	 0.219996	 0.372839	 -0.174337	 1.63177	 1.63299	 1.63422	 1.63545	 1.63668	 1.63791	 1.63914	 1.64036	 1.64157	 1.64279	 
5.85	 0.365697	 0.648497	 -0.911518	 0.350794	 0.620846	 -0.837923	 0.336236	 0.593223	 -0.764248	 0.321642	 0.56561	 -0.690576	 0.307076	 0.537987	 -0.616903	 0.292512	 0.510384	 -0.543222	 0.277959	 0.482827	 -0.469521	 0.263421	 0.455297	 -0.395807	 0.248895	 0.427746	 -0.322098	 0.234379	 0.400201	 -0.248386	 0.219873	 0.372729	 -0.174644	 1.6251	 1.62632	 1.62757	 1.62882	 1.63006	 1.6313	 1.63253	 1.63376	 1.63498	 1.63619	 
5.86	 0.365557	 0.64877	 -0.911668	 0.350826	 0.620837	 -0.838144	 0.336225	 0.593224	 -0.764474	 0.321629	 0.565581	 -0.690814	 0.307045	 0.537938	 -0.617152	 0.292463	 0.510321	 -0.54348	 0.277898	 0.482737	 -0.469791	 0.263349	 0.455184	 -0.396088	 0.248806	 0.42762	 -0.322388	 0.234272	 0.400064	 -0.248683	 0.219753	 0.37257	 -0.174952	 1.61891	 1.62015	 1.62142	 1.62268	 1.62394	 1.62518	 1.62643	 1.62766	 1.62889	 1.6301	 
5.87	 0.365293	 0.648787	 -0.911922	 0.350878	 0.620864	 -0.838333	 0.336215	 0.593199	 -0.764694	 0.321617	 0.56552	 -0.691048	 0.307017	 0.537865	 -0.617394	 0.292417	 0.510237	 -0.543729	 0.277841	 0.482619	 -0.470056	 0.263279	 0.455031	 -0.396368	 0.248713	 0.427465	 -0.322674	 0.234158	 0.39991	 -0.248973	 0.219625	 0.372385	 -0.175256	 1.61309	 1.61434	 1.61562	 1.61689	 1.61816	 1.61941	 1.62066	 1.6219	 1.62313	 1.62435	 
5.88	 0.365283	 0.64856	 -0.912208	 0.350892	 0.620923	 -0.838506	 0.336209	 0.593167	 -0.764906	 0.321597	 0.565457	 -0.691275	 0.306982	 0.537795	 -0.617626	 0.292363	 0.510152	 -0.54397	 0.277771	 0.482505	 -0.470312	 0.263192	 0.454883	 -0.39664	 0.248603	 0.427317	 -0.32295	 0.234024	 0.399767	 -0.249252	 0.219469	 0.372213	 -0.175551	 1.60761	 1.60886	 1.61014	 1.61142	 1.61269	 1.61394	 1.61519	 1.61643	 1.61766	 1.61888	 
