Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 
(s)	 (m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(m) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	(N) 	
0.47	 0.364675	 -0.647344	 -0.910578	 0.34973	 -0.619089	 -0.83722	 0.334704	 -0.590834	 -0.763879	 0.319725	 -0.562613	 -0.690515	 0.304748	 -0.534386	 -0.617153	 0.289776	 -0.506198	 -0.543775	 0.274822	 -0.478024	 -0.470388	 0.25985	 -0.44987	 -0.396997	 0.24489	 -0.421733	 -0.323597	 0.229958	 -0.393623	 -0.25018	 0.215051	 -0.365525	 -0.176755	 1.66971	 1.67091	 1.67212	 1.67332	 1.67453	 1.67573	 1.67694	 1.67815	 1.67936	 1.68058	 
0.48	 0.364792	 -0.647331	 -0.910527	 0.349666	 -0.619108	 -0.837194	 0.334668	 -0.590851	 -0.763849	 0.319689	 -0.56264	 -0.69048	 0.304678	 -0.534428	 -0.61712	 0.289667	 -0.506235	 -0.543752	 0.274698	 -0.478095	 -0.470354	 0.259743	 -0.449927	 -0.396965	 0.244814	 -0.421815	 -0.323549	 0.229874	 -0.3937	 -0.250137	 0.214939	 -0.365617	 -0.176711	 1.67032	 1.67148	 1.67264	 1.67381	 1.67498	 1.67615	 1.67734	 1.67853	 1.67973	 1.68094	 
0.49	 0.36481	 -0.647349	 -0.910506	 0.349621	 -0.619114	 -0.837191	 0.334611	 -0.590869	 -0.763843	 0.319607	 -0.562665	 -0.690477	 0.304595	 -0.534466	 -0.617111	 0.289602	 -0.506278	 -0.543738	 0.274636	 -0.478142	 -0.470338	 0.259677	 -0.449987	 -0.396945	 0.244714	 -0.421874	 -0.323537	 0.229756	 -0.393775	 -0.250121	 0.214821	 -0.365699	 -0.176693	 1.67064	 1.67179	 1.67296	 1.67412	 1.67529	 1.67647	 1.67765	 1.67884	 1.68004	 1.68125	 
0.5	 0.364686	 -0.647415	 -0.910512	 0.349634	 -0.619116	 -0.837193	 0.334605	 -0.590893	 -0.76384	 0.31957	 -0.562682	 -0.690484	 0.304553	 -0.534489	 -0.617117	 0.289556	 -0.506317	 -0.543737	 0.274567	 -0.478168	 -0.470348	 0.259581	 -0.450052	 -0.396945	 0.244578	 -0.421926	 -0.323549	 0.229616	 -0.393855	 -0.250124	 0.214694	 -0.365777	 -0.176694	 1.67052	 1.67169	 1.67286	 1.67404	 1.67522	 1.6764	 1.67759	 1.67879	 1.67999	 1.6812	 
0.51	 0.364599	 -0.647428	 -0.910538	 0.349653	 -0.619122	 -0.837201	 0.334599	 -0.590916	 -0.763846	 0.319538	 -0.562702	 -0.690497	 0.304505	 -0.534522	 -0.617128	 0.28948	 -0.506364	 -0.543749	 0.274473	 -0.478207	 -0.470366	 0.259498	 -0.450102	 -0.396957	 0.244517	 -0.42198	 -0.323556	 0.22954	 -0.393923	 -0.250128	 0.214556	 -0.365859	 -0.176705	 1.67	 1.67117	 1.67235	 1.67353	 1.67471	 1.6759	 1.67709	 1.67829	 1.67949	 1.6807	 
0.52	 0.364574	 -0.647378	 -0.910583	 0.349592	 -0.619156	 -0.83722	 0.334522	 -0.590943	 -0.763872	 0.319489	 -0.562732	 -0.690515	 0.304485	 -0.534559	 -0.617138	 0.289459	 -0.506408	 -0.543756	 0.274408	 -0.478274	 -0.470374	 0.259376	 -0.450159	 -0.39698	 0.244381	 -0.422073	 -0.323567	 0.229391	 -0.394002	 -0.250148	 0.214408	 -0.365948	 -0.176721	 1.66966	 1.67086	 1.67207	 1.67328	 1.67449	 1.67569	 1.6769	 1.67812	 1.67933	 1.68054	 
0.53	 0.364659	 -0.647365	 -0.9106	 0.349592	 -0.619196	 -0.837234	 0.334506	 -0.590977	 -0.763891	 0.31942	 -0.562789	 -0.690537	 0.304354	 -0.534618	 -0.617171	 0.289321	 -0.506476	 -0.543788	 0.274284	 -0.478353	 -0.470398	 0.259265	 -0.450221	 -0.397008	 0.244274	 -0.422159	 -0.323586	 0.22926	 -0.394072	 -0.250178	 0.214248	 -0.366032	 -0.176751	 1.66877	 1.66997	 1.67116	 1.67236	 1.67356	 1.67476	 1.67596	 1.67716	 1.67837	 1.67958	 
0.54	 0.364746	 -0.647428	 -0.910609	 0.349529	 -0.619232	 -0.837284	 0.334451	 -0.591025	 -0.763935	 0.319357	 -0.562849	 -0.690578	 0.304277	 -0.534675	 -0.617217	 0.289233	 -0.506546	 -0.543831	 0.274174	 -0.478416	 -0.470448	 0.259113	 -0.450297	 -0.397062	 0.244079	 -0.422225	 -0.323652	 0.22906	 -0.394138	 -0.250245	 0.214079	 -0.366091	 -0.176815	 1.66721	 1.66837	 1.66953	 1.67069	 1.67186	 1.67304	 1.67422	 1.67541	 1.67661	 1.67781	 
0.55	 0.364746	 -0.647499	 -0.910672	 0.349487	 -0.619254	 -0.837375	 0.334379	 -0.591075	 -0.764022	 0.319277	 -0.562894	 -0.690668	 0.304192	 -0.534723	 -0.617307	 0.289123	 -0.506591	 -0.543927	 0.274065	 -0.47845	 -0.470549	 0.259016	 -0.450349	 -0.397153	 0.243973	 -0.42224	 -0.323759	 0.228935	 -0.394163	 -0.250352	 0.213904	 -0.366101	 -0.176938	 1.6647	 1.66583	 1.66697	 1.66811	 1.66926	 1.67042	 1.67159	 1.67277	 1.67395	 1.67515	 
0.56	 0.364576	 -0.647566	 -0.910826	 0.3495	 -0.61928	 -0.837507	 0.334381	 -0.591099	 -0.764156	 0.319282	 -0.562901	 -0.690808	 0.30417	 -0.534734	 -0.617451	 0.289035	 -0.50658	 -0.544093	 0.273944	 -0.478441	 -0.470721	 0.258881	 -0.450331	 -0.397332	 0.243821	 -0.422195	 -0.323952	 0.228778	 -0.394115	 -0.250547	 0.213725	 -0.36604	 -0.177142	 1.66038	 1.66145	 1.66253	 1.66362	 1.66473	 1.66584	 1.66697	 1.66812	 1.66929	 1.67048	 
0.57	 0.364553	 -0.647579	 -0.911025	 0.349535	 -0.619311	 -0.837688	 0.334354	 -0.591094	 -0.764364	 0.31922	 -0.562884	 -0.691028	 0.304099	 -0.534698	 -0.61768	 0.288976	 -0.506504	 -0.544335	 0.27389	 -0.478369	 -0.47096	 0.258792	 -0.450229	 -0.39759	 0.243673	 -0.42209	 -0.324223	 0.228599	 -0.393991	 -0.250832	 0.213546	 -0.365903	 -0.177432	 1.65472	 1.65578	 1.65684	 1.65792	 1.65902	 1.66012	 1.66124	 1.66238	 1.66354	 1.66472	 
0.58	 0.364635	 -0.647557	 -0.911261	 0.349518	 -0.619332	 -0.837927	 0.334353	 -0.591058	 -0.764623	 0.319198	 -0.562838	 -0.691295	 0.304037	 -0.534617	 -0.617968	 0.288893	 -0.5064	 -0.544637	 0.273789	 -0.478246	 -0.471273	 0.258681	 -0.450071	 -0.397918	 0.243557	 -0.421926	 -0.324555	 0.228458	 -0.393802	 -0.251179	 0.213373	 -0.365699	 -0.177792	 1.64797	 1.64906	 1.65016	 1.65127	 1.65238	 1.65351	 1.65465	 1.6558	 1.65696	 1.65814	 
0.59	 0.364798	 -0.647602	 -0.911473	 0.349487	 -0.619341	 -0.838193	 0.334302	 -0.591028	 -0.764908	 0.319136	 -0.562778	 -0.691594	 0.303971	 -0.534512	 -0.618286	 0.288816	 -0.506282	 -0.544962	 0.273668	 -0.478086	 -0.471624	 0.25853	 -0.449891	 -0.398283	 0.243417	 -0.421725	 -0.324925	 0.228312	 -0.393584	 -0.251557	 0.213211	 -0.365456	 -0.178182	 1.64053	 1.64167	 1.64282	 1.64397	 1.64512	 1.64628	 1.64744	 1.64862	 1.64979	 1.65098	 
0.6	 0.364832	 -0.647714	 -0.911671	 0.349483	 -0.61934	 -0.838443	 0.334281	 -0.591008	 -0.765169	 0.319088	 -0.562715	 -0.691877	 0.303904	 -0.534417	 -0.618586	 0.288731	 -0.506167	 -0.545273	 0.273554	 -0.477925	 -0.471958	 0.258398	 -0.449711	 -0.398629	 0.243291	 -0.421519	 -0.32528	 0.228178	 -0.393363	 -0.251919	 0.213063	 -0.365211	 -0.178557	 1.63395	 1.63519	 1.63644	 1.63768	 1.63891	 1.64014	 1.64137	 1.64259	 1.6438	 1.645	 
0.61	 0.364737	 -0.647779	 -0.91187	 0.349505	 -0.619342	 -0.838642	 0.334277	 -0.590986	 -0.765382	 0.319046	 -0.56265	 -0.692115	 0.303843	 -0.534344	 -0.618831	 0.288671	 -0.506067	 -0.545529	 0.273498	 -0.477799	 -0.472223	 0.258333	 -0.449559	 -0.398905	 0.243197	 -0.42135	 -0.325569	 0.22806	 -0.393173	 -0.252222	 0.212933	 -0.364997	 -0.178871	 1.6284	 1.62972	 1.63104	 1.63235	 1.63365	 1.63493	 1.6362	 1.63746	 1.6387	 1.63992	 
0.62	 0.364654	 -0.647755	 -0.912038	 0.349534	 -0.619353	 -0.838774	 0.334266	 -0.590979	 -0.765529	 0.319022	 -0.562612	 -0.692277	 0.303826	 -0.534301	 -0.618993	 0.288649	 -0.505989	 -0.545705	 0.273459	 -0.477707	 -0.472409	 0.258273	 -0.449446	 -0.399103	 0.243101	 -0.421229	 -0.325778	 0.227948	 -0.393029	 -0.252442	 0.212819	 -0.364839	 -0.179098	 1.62454	 1.6259	 1.62726	 1.6286	 1.62994	 1.63126	 1.63256	 1.63383	 1.63509	 1.63632	 
0.63	 0.364652	 -0.647734	 -0.912124	 0.349523	 -0.619362	 -0.83885	 0.334293	 -0.590977	 -0.765602	 0.319061	 -0.562592	 -0.692354	 0.303836	 -0.534271	 -0.61908	 0.288602	 -0.505953	 -0.545806	 0.273378	 -0.47766	 -0.472521	 0.258205	 -0.44939	 -0.399217	 0.243043	 -0.421159	 -0.325895	 0.227881	 -0.392938	 -0.252569	 0.212716	 -0.364743	 -0.179234	 1.62267	 1.62406	 1.62545	 1.62682	 1.62817	 1.62951	 1.63083	 1.63212	 1.63338	 1.63462	 
0.64	 0.364838	 -0.647729	 -0.912112	 0.349474	 -0.619359	 -0.838887	 0.33424	 -0.590985	 -0.765635	 0.318998	 -0.562606	 -0.692387	 0.303779	 -0.534266	 -0.619119	 0.288569	 -0.505957	 -0.545837	 0.273361	 -0.477645	 -0.472556	 0.258174	 -0.449381	 -0.399251	 0.242977	 -0.421136	 -0.325942	 0.227786	 -0.3929	 -0.252629	 0.212618	 -0.364701	 -0.179295	 1.62179	 1.62312	 1.62446	 1.62578	 1.6271	 1.6284	 1.62969	 1.63096	 1.63221	 1.63345	 
0.65	 0.364878	 -0.647765	 -0.912083	 0.349451	 -0.619361	 -0.838883	 0.334231	 -0.590992	 -0.765627	 0.318977	 -0.56263	 -0.692375	 0.30372	 -0.534273	 -0.619121	 0.288495	 -0.505977	 -0.545837	 0.273284	 -0.477658	 -0.47256	 0.258075	 -0.4494	 -0.399258	 0.242866	 -0.421149	 -0.325953	 0.227667	 -0.392899	 -0.252646	 0.212519	 -0.364696	 -0.179311	 1.62202	 1.62331	 1.6246	 1.62588	 1.62716	 1.62843	 1.62969	 1.63094	 1.63218	 1.63341	 
0.66	 0.364763	 -0.647818	 -0.912069	 0.349455	 -0.619367	 -0.838862	 0.334176	 -0.591	 -0.765617	 0.318911	 -0.562652	 -0.692362	 0.303641	 -0.534298	 -0.61911	 0.288404	 -0.505996	 -0.545831	 0.273192	 -0.477687	 -0.47255	 0.257984	 -0.449412	 -0.399254	 0.242793	 -0.421166	 -0.325944	 0.227592	 -0.392909	 -0.25264	 0.212414	 -0.364708	 -0.17931	 1.6225	 1.62374	 1.62498	 1.62622	 1.62746	 1.6287	 1.62993	 1.63115	 1.63238	 1.63359	 
0.67	 0.364594	 -0.647819	 -0.91209	 0.349416	 -0.619376	 -0.838853	 0.334109	 -0.591006	 -0.765615	 0.318871	 -0.56265	 -0.692357	 0.303629	 -0.534314	 -0.619093	 0.288379	 -0.505994	 -0.545823	 0.273129	 -0.477708	 -0.472541	 0.257885	 -0.449424	 -0.399256	 0.242683	 -0.421183	 -0.325947	 0.227491	 -0.39293	 -0.252639	 0.212301	 -0.36472	 -0.179315	 1.62264	 1.62382	 1.625	 1.62619	 1.62739	 1.62858	 1.62978	 1.63098	 1.63219	 1.6334	 
0.68	 0.364623	 -0.647749	 -0.912107	 0.349442	 -0.619379	 -0.838843	 0.334124	 -0.590999	 -0.765611	 0.318831	 -0.562634	 -0.692368	 0.303557	 -0.534318	 -0.619103	 0.288295	 -0.50599	 -0.545839	 0.273059	 -0.477707	 -0.472552	 0.257832	 -0.449424	 -0.399264	 0.242616	 -0.42117	 -0.325962	 0.227414	 -0.39294	 -0.252648	 0.212183	 -0.364726	 -0.179333	 1.62295	 1.62414	 1.62533	 1.62653	 1.62773	 1.62893	 1.63013	 1.63134	 1.63255	 1.63376	 
0.69	 0.364736	 -0.647713	 -0.912103	 0.349405	 -0.61938	 -0.838855	 0.334098	 -0.590991	 -0.765624	 0.318795	 -0.562627	 -0.692383	 0.303531	 -0.534303	 -0.619119	 0.28827	 -0.505978	 -0.545853	 0.273011	 -0.477683	 -0.472576	 0.257739	 -0.44942	 -0.399289	 0.242468	 -0.421152	 -0.326004	 0.227265	 -0.392949	 -0.25268	 0.212063	 -0.364726	 -0.179363	 1.6227	 1.62389	 1.62507	 1.62626	 1.62745	 1.62864	 1.62984	 1.63104	 1.63224	 1.63345	 
0.7	 0.364804	 -0.647762	 -0.912075	 0.34935	 -0.619374	 -0.838875	 0.334057	 -0.590976	 -0.765645	 0.318754	 -0.562626	 -0.692398	 0.303465	 -0.534288	 -0.619144	 0.288175	 -0.505975	 -0.545881	 0.272913	 -0.477676	 -0.472606	 0.257667	 -0.449417	 -0.399312	 0.24242	 -0.421145	 -0.326023	 0.227196	 -0.392945	 -0.252702	 0.211945	 -0.364725	 -0.179395	 1.62259	 1.62379	 1.625	 1.62621	 1.62741	 1.62862	 1.62983	 1.63104	 1.63225	 1.63346	 
0.71	 0.364752	 -0.647811	 -0.912068	 0.34931	 -0.61937	 -0.838885	 0.333997	 -0.590974	 -0.765659	 0.318704	 -0.562636	 -0.692405	 0.303403	 -0.534291	 -0.619156	 0.288099	 -0.505972	 -0.545898	 0.272821	 -0.477689	 -0.47262	 0.257555	 -0.449411	 -0.399338	 0.242308	 -0.421156	 -0.326043	 0.22707	 -0.392937	 -0.252732	 0.211834	 -0.364726	 -0.179418	 1.6228	 1.62404	 1.62529	 1.62653	 1.62777	 1.629	 1.63023	 1.63146	 1.63268	 1.6339	 
0.72	 0.364583	 -0.64781	 -0.912095	 0.349323	 -0.619373	 -0.838873	 0.333971	 -0.590986	 -0.765651	 0.318652	 -0.562645	 -0.692404	 0.303324	 -0.534303	 -0.619159	 0.288025	 -0.505971	 -0.545905	 0.27275	 -0.477705	 -0.47262	 0.257467	 -0.449414	 -0.399346	 0.242199	 -0.421179	 -0.326048	 0.226941	 -0.392939	 -0.252749	 0.211731	 -0.364734	 -0.179427	 1.62282	 1.62405	 1.62528	 1.6265	 1.62773	 1.62895	 1.63017	 1.6314	 1.63261	 1.63383	 
0.73	 0.364495	 -0.647772	 -0.912112	 0.349314	 -0.619368	 -0.838861	 0.333954	 -0.590994	 -0.765636	 0.318615	 -0.562648	 -0.692395	 0.303271	 -0.534318	 -0.61915	 0.287972	 -0.505991	 -0.545893	 0.272696	 -0.477715	 -0.472612	 0.257426	 -0.449429	 -0.399334	 0.24216	 -0.421187	 -0.326038	 0.226882	 -0.392946	 -0.252744	 0.211638	 -0.364744	 -0.179427	 1.62343	 1.62467	 1.62591	 1.62715	 1.62838	 1.62962	 1.63085	 1.63207	 1.63329	 1.63451	 
0.74	 0.364646	 -0.647725	 -0.912085	 0.349264	 -0.619375	 -0.838855	 0.333924	 -0.591002	 -0.765624	 0.318601	 -0.562646	 -0.692384	 0.303291	 -0.534311	 -0.619133	 0.287986	 -0.506005	 -0.54587	 0.272657	 -0.477705	 -0.47261	 0.257353	 -0.449453	 -0.399325	 0.242073	 -0.421191	 -0.326039	 0.226804	 -0.392961	 -0.252739	 0.211553	 -0.364751	 -0.179428	 1.6237	 1.62491	 1.62613	 1.62734	 1.62855	 1.62976	 1.63098	 1.63219	 1.6334	 1.63461	 
0.75	 0.364796	 -0.647716	 -0.912051	 0.349273	 -0.619374	 -0.838848	 0.333952	 -0.591003	 -0.765613	 0.318584	 -0.562642	 -0.692385	 0.303249	 -0.53431	 -0.619138	 0.287924	 -0.506015	 -0.545874	 0.272597	 -0.477695	 -0.472621	 0.257313	 -0.449449	 -0.39933	 0.242044	 -0.421178	 -0.326046	 0.226769	 -0.392953	 -0.252745	 0.211476	 -0.364745	 -0.179441	 1.62362	 1.62478	 1.62595	 1.62713	 1.62831	 1.62949	 1.63068	 1.63187	 1.63307	 1.63428	 
0.76	 0.364699	 -0.647787	 -0.912056	 0.349249	 -0.619366	 -0.838868	 0.333913	 -0.591004	 -0.765633	 0.318539	 -0.562629	 -0.692411	 0.30322	 -0.534306	 -0.619157	 0.287911	 -0.505999	 -0.545895	 0.272585	 -0.477691	 -0.472637	 0.257259	 -0.449426	 -0.399362	 0.241949	 -0.421175	 -0.326079	 0.226667	 -0.392934	 -0.252786	 0.211406	 -0.364722	 -0.179477	 1.6235	 1.62467	 1.62585	 1.62703	 1.62822	 1.62941	 1.6306	 1.6318	 1.633	 1.63421	 
0.77	 0.364563	 -0.647834	 -0.912094	 0.34926	 -0.619358	 -0.838897	 0.333873	 -0.591	 -0.765671	 0.318495	 -0.562621	 -0.692451	 0.303152	 -0.534298	 -0.619202	 0.287832	 -0.505975	 -0.545948	 0.272518	 -0.477677	 -0.472684	 0.257209	 -0.449384	 -0.399417	 0.241916	 -0.421151	 -0.326123	 0.226624	 -0.39289	 -0.25284	 0.211341	 -0.364679	 -0.179535	 1.62246	 1.6236	 1.62476	 1.62592	 1.62708	 1.62825	 1.62943	 1.63062	 1.63181	 1.63301	 
0.78	 0.364495	 -0.647785	 -0.912164	 0.349243	 -0.619365	 -0.838934	 0.333854	 -0.590983	 -0.765718	 0.318513	 -0.56261	 -0.692488	 0.303145	 -0.534265	 -0.619253	 0.287787	 -0.505946	 -0.546006	 0.272441	 -0.47764	 -0.472751	 0.257125	 -0.449344	 -0.399487	 0.241843	 -0.421101	 -0.326194	 0.226561	 -0.392836	 -0.25291	 0.211281	 -0.364624	 -0.179605	 1.62163	 1.62282	 1.62401	 1.6252	 1.62639	 1.62759	 1.62878	 1.62998	 1.63119	 1.6324	 
0.79	 0.364596	 -0.647716	 -0.912201	 0.349226	 -0.619367	 -0.838968	 0.333822	 -0.590957	 -0.765766	 0.318471	 -0.562597	 -0.692533	 0.303105	 -0.534224	 -0.619309	 0.287771	 -0.505909	 -0.546055	 0.272451	 -0.477584	 -0.472802	 0.257127	 -0.449307	 -0.399532	 0.241809	 -0.421041	 -0.326256	 0.226506	 -0.39279	 -0.252971	 0.211225	 -0.364569	 -0.17967	 1.62091	 1.62214	 1.62338	 1.62461	 1.62584	 1.62707	 1.62829	 1.62951	 1.63073	 1.63195	 
0.8	 0.364711	 -0.647733	 -0.912181	 0.349219	 -0.619349	 -0.838987	 0.333864	 -0.590928	 -0.765779	 0.318492	 -0.562565	 -0.692552	 0.303104	 -0.534195	 -0.61933	 0.287745	 -0.505867	 -0.546087	 0.27243	 -0.477544	 -0.472833	 0.257104	 -0.449271	 -0.399561	 0.241772	 -0.420988	 -0.326294	 0.226462	 -0.392752	 -0.253005	 0.211171	 -0.364528	 -0.179707	 1.62053	 1.62178	 1.62303	 1.62428	 1.62553	 1.62678	 1.62801	 1.62925	 1.63047	 1.63169	 
0.81	 0.364776	 -0.64778	 -0.912127	 0.349209	 -0.619329	 -0.838976	 0.333836	 -0.590922	 -0.765766	 0.31846	 -0.562537	 -0.692548	 0.303102	 -0.534188	 -0.619312	 0.287736	 -0.505829	 -0.546083	 0.272401	 -0.47753	 -0.472823	 0.257056	 -0.449243	 -0.399561	 0.241718	 -0.420968	 -0.326292	 0.226418	 -0.392737	 -0.252999	 0.211117	 -0.364512	 -0.179704	 1.62147	 1.62278	 1.62409	 1.62539	 1.62668	 1.62796	 1.62923	 1.63049	 1.63173	 1.63296	 
0.82	 0.364574	 -0.647792	 -0.91211	 0.349197	 -0.619315	 -0.838928	 0.333803	 -0.590919	 -0.765718	 0.31843	 -0.562529	 -0.692501	 0.303071	 -0.534197	 -0.619259	 0.287694	 -0.50583	 -0.546035	 0.272341	 -0.477547	 -0.472773	 0.257006	 -0.449246	 -0.399514	 0.241687	 -0.420979	 -0.326239	 0.226393	 -0.392748	 -0.252944	 0.211064	 -0.364523	 -0.179654	 1.62286	 1.62416	 1.62545	 1.62673	 1.628	 1.62927	 1.63053	 1.63178	 1.63302	 1.63425	 
0.83	 0.364406	 -0.647759	 -0.912074	 0.349198	 -0.619318	 -0.838843	 0.333765	 -0.590915	 -0.765645	 0.318372	 -0.562547	 -0.692424	 0.303	 -0.534207	 -0.619188	 0.287647	 -0.505868	 -0.545947	 0.272298	 -0.477573	 -0.472689	 0.256956	 -0.449283	 -0.399427	 0.241625	 -0.421015	 -0.326154	 0.226325	 -0.392785	 -0.252861	 0.211012	 -0.364557	 -0.179569	 1.62514	 1.62641	 1.62768	 1.62896	 1.63022	 1.63148	 1.63274	 1.63398	 1.63521	 1.63644	 
0.84	 0.364502	 -0.647678	 -0.911989	 0.34917	 -0.619324	 -0.83875	 0.333738	 -0.590916	 -0.765553	 0.318334	 -0.562577	 -0.692323	 0.30295	 -0.534219	 -0.619096	 0.287609	 -0.505911	 -0.545841	 0.272256	 -0.477596	 -0.472592	 0.2569	 -0.449322	 -0.399326	 0.241565	 -0.421057	 -0.326053	 0.226254	 -0.392828	 -0.252762	 0.210963	 -0.364603	 -0.179464	 1.62797	 1.62922	 1.63048	 1.63173	 1.63297	 1.63422	 1.63545	 1.63669	 1.63791	 1.63913	 
0.85	 0.364643	 -0.647629	 -0.911882	 0.349101	 -0.61931	 -0.838674	 0.333731	 -0.590913	 -0.765459	 0.318345	 -0.562575	 -0.692225	 0.302952	 -0.534227	 -0.618996	 0.287579	 -0.505931	 -0.545744	 0.272212	 -0.477626	 -0.472493	 0.256868	 -0.449354	 -0.399225	 0.241563	 -0.421099	 -0.325941	 0.226237	 -0.392862	 -0.252656	 0.210917	 -0.364648	 -0.17936	 1.63029	 1.63147	 1.63266	 1.63385	 1.63505	 1.63625	 1.63745	 1.63865	 1.63986	 1.64107	 
0.86	 0.364671	 -0.647664	 -0.911778	 0.349076	 -0.619272	 -0.838609	 0.333701	 -0.590914	 -0.76538	 0.318313	 -0.562557	 -0.692154	 0.302942	 -0.534235	 -0.61891	 0.287581	 -0.505921	 -0.545662	 0.27222	 -0.47764	 -0.472401	 0.256865	 -0.449364	 -0.399136	 0.241535	 -0.421129	 -0.325851	 0.226191	 -0.392884	 -0.252572	 0.210876	 -0.364685	 -0.179269	 1.63284	 1.63402	 1.63521	 1.6364	 1.63759	 1.63878	 1.63998	 1.64118	 1.64238	 1.64359	 
0.87	 0.36451	 -0.647714	 -0.911722	 0.349107	 -0.619241	 -0.838544	 0.333733	 -0.590902	 -0.765308	 0.318326	 -0.562535	 -0.692089	 0.302924	 -0.534227	 -0.618847	 0.287545	 -0.50591	 -0.545603	 0.272182	 -0.477636	 -0.47234	 0.256834	 -0.449372	 -0.399069	 0.241483	 -0.421139	 -0.325787	 0.226142	 -0.392901	 -0.252505	 0.21084	 -0.36471	 -0.179196	 1.63475	 1.63592	 1.63709	 1.63827	 1.63945	 1.64063	 1.64182	 1.64302	 1.64422	 1.64542	 
0.88	 0.364389	 -0.647656	 -0.911712	 0.349102	 -0.619229	 -0.838492	 0.333676	 -0.590887	 -0.765268	 0.318265	 -0.562532	 -0.692046	 0.302875	 -0.534215	 -0.618804	 0.287513	 -0.505917	 -0.54555	 0.272159	 -0.477623	 -0.472292	 0.256822	 -0.449382	 -0.39901	 0.241464	 -0.421137	 -0.325734	 0.226127	 -0.392915	 -0.252445	 0.210811	 -0.364727	 -0.179138	 1.63626	 1.63743	 1.6386	 1.63978	 1.64097	 1.64216	 1.64335	 1.64454	 1.64575	 1.64695	 
0.89	 0.364352	 -0.647573	 -0.911701	 0.349052	 -0.619234	 -0.838449	 0.333632	 -0.590875	 -0.765231	 0.318249	 -0.562532	 -0.691998	 0.302874	 -0.534204	 -0.618758	 0.287495	 -0.505925	 -0.545499	 0.272112	 -0.477624	 -0.47225	 0.256758	 -0.449394	 -0.398968	 0.241421	 -0.421147	 -0.325688	 0.226105	 -0.392932	 -0.252392	 0.210787	 -0.364738	 -0.179088	 1.63799	 1.63921	 1.64043	 1.64164	 1.64286	 1.64407	 1.64528	 1.6465	 1.64771	 1.64893	 
0.9	 0.364524	 -0.647556	 -0.911624	 0.349055	 -0.619233	 -0.838401	 0.333643	 -0.590868	 -0.765183	 0.318228	 -0.562531	 -0.691954	 0.302829	 -0.534212	 -0.618716	 0.287446	 -0.505928	 -0.54546	 0.272085	 -0.477642	 -0.472201	 0.256737	 -0.449386	 -0.398927	 0.241423	 -0.421156	 -0.325636	 0.226104	 -0.392935	 -0.252342	 0.210769	 -0.364748	 -0.17904	 1.6391	 1.64031	 1.64152	 1.64272	 1.64393	 1.64514	 1.64635	 1.64756	 1.64877	 1.64998	 
0.91	 0.364643	 -0.647578	 -0.911542	 0.349027	 -0.619224	 -0.838363	 0.333628	 -0.59086	 -0.765142	 0.318225	 -0.562526	 -0.69191	 0.302844	 -0.534215	 -0.618664	 0.287487	 -0.505914	 -0.54541	 0.272127	 -0.477653	 -0.47214	 0.256737	 -0.449378	 -0.398883	 0.241385	 -0.42117	 -0.325591	 0.226061	 -0.392945	 -0.2523	 0.21076	 -0.364753	 -0.178992	 1.64046	 1.64168	 1.64289	 1.64411	 1.64532	 1.64653	 1.64775	 1.64896	 1.65017	 1.65139	 
0.92	 0.364535	 -0.647615	 -0.911506	 0.349051	 -0.619204	 -0.838321	 0.333643	 -0.59084	 -0.765101	 0.318246	 -0.562514	 -0.691865	 0.302845	 -0.534207	 -0.618622	 0.287473	 -0.505906	 -0.545371	 0.272121	 -0.477648	 -0.472098	 0.256768	 -0.449378	 -0.398831	 0.241434	 -0.421157	 -0.325541	 0.226105	 -0.392945	 -0.252246	 0.210759	 -0.364751	 -0.178948	 1.64179	 1.64301	 1.64423	 1.64545	 1.64666	 1.64788	 1.64909	 1.65031	 1.65152	 1.65274	 
0.93	 0.364342	 -0.647628	 -0.911501	 0.34906	 -0.619187	 -0.838285	 0.333631	 -0.590829	 -0.765068	 0.318259	 -0.562504	 -0.691826	 0.302878	 -0.534189	 -0.618582	 0.287489	 -0.505893	 -0.545332	 0.272113	 -0.477622	 -0.47207	 0.256753	 -0.449378	 -0.398794	 0.241408	 -0.421126	 -0.325517	 0.226096	 -0.392936	 -0.252211	 0.210769	 -0.364738	 -0.17891	 1.64257	 1.64375	 1.64493	 1.64611	 1.6473	 1.64849	 1.64968	 1.65088	 1.65209	 1.6533	 
